,Status
20582,0
33571,0
5129,0
52533,0
117856,0
115438,1
44386,0
70659,0
39172,1
103656,1
72565,0
55453,0
126427,0
116173,0
135139,0
7068,0
55066,0
121279,1
38401,1
34733,1
35563,0
109897,0
74416,0
135920,0
17584,1
11579,0
9729,0
114701,0
96392,0
77143,0
98192,1
16808,0
26815,0
16189,0
9735,1
23680,0
96274,0
31874,0
108914,1
15036,0
102183,1
27038,0
112095,0
42702,1
44150,0
120662,0
68981,0
71140,0
29499,1
91248,1
34131,0
1356,1
40859,0
85316,0
92138,0
21377,0
93843,0
23741,0
92425,0
7142,0
77200,0
18236,0
21228,0
12791,0
93087,1
72275,1
26258,0
12165,1
74926,0
83763,0
79055,1
27769,0
51491,0
107055,0
15511,0
114729,0
114023,1
126514,1
133431,0
2117,0
61582,0
127167,0
60575,1
129831,0
47296,0
82223,0
83675,0
100506,0
115906,0
38691,1
39951,0
123617,0
15279,1
38043,1
14801,1
81112,0
10617,0
110583,0
65857,1
26768,0
57490,1
117694,0
119114,0
52735,0
113735,0
116866,0
119467,0
67522,0
42295,0
116783,0
41490,0
86109,0
23131,0
130494,0
77392,0
81062,0
46407,1
20041,0
39716,0
76828,0
31421,0
831,0
18178,0
90076,1
31251,0
131986,0
77594,0
88079,0
58891,1
61421,0
2430,0
71012,0
57837,0
102725,0
51383,0
68240,0
42753,0
82389,0
43417,0
124347,0
86966,0
28471,1
119045,0
56773,0
19040,0
268,0
30127,0
107588,1
30777,0
130226,0
68958,0
129964,0
95907,0
84843,0
18969,0
58067,0
125837,1
62299,1
62913,0
67292,0
129433,0
18139,0
86574,0
104125,0
57425,0
66757,1
94493,0
8887,1
35514,0
102212,0
123528,0
131325,1
50490,0
66089,0
31025,0
96511,0
29517,1
8445,0
103914,0
131012,0
64055,0
68852,0
32080,0
44564,0
112790,0
51648,0
17070,0
59680,1
467,1
117692,0
33098,0
109974,0
100740,1
59338,0
132923,0
97261,0
114618,1
3363,1
55263,1
38611,0
22279,1
130720,0
66977,1
112484,0
74064,0
19634,0
97453,0
96072,0
25884,1
39642,0
120244,0
48246,0
104770,1
56197,0
16994,0
108734,1
135638,1
113859,0
105073,0
125237,0
37013,1
99381,0
29769,0
81730,0
117513,0
29139,0
59118,0
48034,1
134361,0
117652,0
8474,0
36323,0
127375,0
80727,0
351,0
33531,0
98786,0
91581,0
106770,1
105165,1
44465,0
56794,0
3334,0
83738,0
33538,0
118749,1
49816,0
58512,0
222,0
49644,0
110375,1
48568,0
116786,1
24113,1
101903,0
65607,0
39780,0
130636,0
23602,0
133226,1
75628,0
46155,0
47793,0
80585,0
101044,0
2753,1
52456,0
95873,0
117685,0
52317,0
9289,0
5182,1
62414,1
49566,0
13773,1
110059,0
11165,0
71039,0
134942,0
66172,0
81797,0
68744,0
28809,0
106498,1
75435,0
86638,0
125894,0
110095,0
3999,0
40246,0
33929,0
95383,0
132903,0
78901,1
12610,0
128735,0
47557,0
36832,0
3942,0
46297,0
64603,1
122044,0
42033,0
57008,0
97878,1
53007,1
69462,0
33369,1
111349,0
5977,1
74145,0
82322,0
96022,0
84616,0
40035,0
98420,0
102966,0
4371,0
28042,0
59864,0
63719,0
74278,0
91893,0
65218,0
124825,1
18876,0
35478,0
111596,0
40603,0
25323,0
76807,1
86833,0
51289,0
40847,0
6927,0
118175,1
96686,0
106674,0
42127,0
98414,1
116307,0
56129,0
116279,1
125752,0
127236,0
61147,0
30078,0
98585,0
39558,0
131701,0
75971,0
133921,0
50267,0
29628,0
116794,1
52629,0
43012,0
32359,0
45405,0
16935,0
1193,0
128428,0
86145,1
125676,1
132226,1
63940,0
126680,0
87776,0
82026,0
7056,1
111801,1
105854,0
78575,1
106647,0
81997,1
113847,0
123887,0
60583,0
77290,0
13456,1
47195,0
3835,1
101789,1
121819,0
105581,0
96708,0
69096,0
40328,0
42134,0
84174,0
117892,0
70065,0
77029,0
40628,1
16424,1
50524,0
30826,1
122396,1
136169,0
28712,1
97221,0
57722,0
29643,0
48549,0
72705,0
34891,0
70993,0
80663,0
87584,1
113781,0
86152,0
123096,1
105446,0
55454,0
49371,0
97506,0
64375,0
117317,1
50534,1
106098,0
22216,1
5590,0
48520,1
45131,0
130974,1
69652,0
87869,1
55137,0
94444,0
111355,0
19573,0
43022,0
110215,0
25243,1
133248,0
124514,0
9380,0
111587,0
72045,0
59385,0
84037,1
18292,1
48283,1
119130,0
23422,0
9194,0
50288,0
78079,0
69422,0
70518,0
49032,0
61200,1
81621,0
29255,0
71924,0
92682,1
8554,0
100558,1
51495,0
120431,1
23856,0
102553,0
20956,0
35238,0
45165,1
83585,0
31503,0
4910,1
113269,0
81734,1
95122,0
120271,0
123509,0
62776,0
11894,0
110663,0
60472,0
17897,0
27344,0
8239,0
126699,1
55062,1
110898,0
43770,0
12398,0
28470,1
54008,0
116708,0
120849,0
25232,0
114481,0
30621,0
21745,0
68433,0
98132,0
10062,0
107122,0
41867,0
135358,1
60552,0
31526,0
15166,1
73585,0
3620,1
8466,0
34586,1
7409,0
132342,0
126399,1
62998,0
106597,0
5026,0
70241,0
50056,1
2799,1
114288,0
55672,1
80714,0
133267,0
27285,0
49931,0
5805,1
132331,1
67376,0
66283,0
126553,0
109497,0
6434,1
116503,0
75725,1
122677,0
124293,0
32138,1
15517,0
19100,0
86693,1
36618,0
31765,0
58637,1
22375,1
23954,0
109978,0
57747,0
103023,0
108950,0
46377,0
28310,0
11496,0
111148,0
135447,0
84775,0
125129,0
121261,0
77784,0
81655,0
135772,0
129654,1
124373,0
46810,0
111618,1
65339,1
25211,0
59320,0
35338,1
2069,0
68503,1
107313,1
131747,0
17386,1
77726,1
49083,0
108485,0
82105,0
82932,0
132004,1
81589,0
130909,0
120053,0
96635,0
266,0
54591,0
53241,0
53854,0
110145,0
104532,1
66539,0
21544,0
12849,0
10099,0
13431,0
133836,0
15099,0
3169,1
69771,0
87336,1
127187,0
66447,1
3001,0
71995,1
103621,0
87560,0
112725,0
61879,0
20154,0
57763,0
39447,0
33917,0
131680,0
105790,0
6315,0
16856,0
74036,1
91197,0
12813,0
81913,0
86076,1
119269,0
123333,1
45535,0
104726,0
14502,0
68241,0
10271,0
58675,1
119311,0
75444,0
67908,0
84687,0
48620,0
3125,1
136076,1
33817,0
111223,0
4954,0
27978,0
58378,1
123079,1
50979,0
135563,0
53216,1
83174,0
48655,0
34614,0
73946,1
73395,0
119905,1
76774,0
7673,0
120839,0
63424,0
133945,0
76414,0
52193,1
134709,0
2087,0
67196,0
80326,0
30179,1
12005,1
40844,1
18635,1
131722,1
119197,0
134230,0
1296,0
113103,1
120229,1
71697,1
68510,0
102767,0
135068,0
123517,0
83881,0
111024,0
93811,1
35593,0
131923,0
120814,0
22245,0
84755,0
119754,0
12649,0
63120,0
36274,1
46143,1
49716,0
30864,0
105776,0
93166,1
75428,1
4579,0
33999,0
49501,0
58156,0
111851,0
20668,0
47088,1
115839,0
18927,0
70582,1
16038,0
57578,1
13425,0
43373,0
2635,0
17913,0
51286,1
96756,0
44434,0
3123,0
38234,0
87717,0
64871,0
11019,1
118636,1
9497,0
66237,0
37428,0
34795,0
129663,1
61502,1
85785,0
22598,0
71372,0
18974,0
58686,0
79411,0
20904,1
40442,1
49380,0
120206,0
41570,0
19852,0
113972,1
133792,0
26977,0
16327,0
130824,1
76122,1
128158,0
54106,0
67940,0
34101,0
67401,1
102937,0
4097,0
79825,0
119932,0
90457,0
34473,0
125057,0
21303,0
71990,1
10459,0
54536,1
108723,1
135395,1
4124,1
60174,0
62721,0
67029,0
67123,1
70054,1
64858,0
111228,0
122591,0
87348,0
86270,0
5660,0
12173,1
90527,0
129651,0
115078,1
15336,0
86495,1
101994,0
72695,0
48174,0
31756,0
33272,1
109739,0
121102,1
47649,0
117527,0
28905,0
131408,0
116293,0
27051,0
83283,0
105385,0
122169,1
3396,0
55662,0
15119,0
129098,1
131626,0
115595,0
133504,0
117242,0
123002,0
86243,0
58362,0
52415,0
48783,0
123819,0
22774,0
128885,0
14375,0
132565,0
80500,0
95358,0
30606,1
66200,0
48342,0
50913,1
44063,0
21257,0
121608,0
95827,1
9406,1
73753,1
90530,0
17787,0
3359,1
53611,1
11972,0
2102,0
92610,1
17539,0
106077,1
16112,0
119337,0
57734,0
54762,0
56382,1
7000,0
93932,0
96013,0
32416,0
66010,0
25659,0
39988,0
129235,1
111256,0
63272,0
60775,0
89181,0
135052,0
50038,0
118471,0
22050,0
70771,0
63161,0
104571,0
35549,1
130618,0
86028,0
119746,0
82087,1
118026,0
72047,0
66638,0
64293,0
48289,0
108516,0
73968,0
75878,0
239,1
130645,0
65916,1
133189,1
116676,0
80003,1
79505,0
65582,0
83774,0
54952,0
73636,0
75905,0
35601,0
76664,1
102128,1
48482,0
105088,0
90207,0
131167,0
7687,1
88343,1
7808,0
55867,0
6939,0
130000,0
5012,0
93597,0
124278,0
93958,0
135731,0
136006,0
27550,0
8420,0
102104,0
53336,1
64664,0
128237,1
99179,0
127658,0
10245,0
92362,0
62965,1
67529,1
111127,0
7486,0
76823,1
112055,0
81188,0
108469,0
40203,0
36856,0
71601,0
31282,0
109842,0
107119,0
134369,1
30338,0
116343,0
70872,0
129983,0
56024,1
53286,1
113126,1
69713,0
34053,0
106659,0
50086,0
41172,0
68072,1
67111,0
78143,1
93188,0
122576,0
69415,0
57533,0
58359,0
77443,1
111677,1
128183,1
82985,0
75487,1
82756,0
94014,0
62218,0
96724,1
49129,0
68198,0
111178,1
1842,0
74937,0
71878,0
12235,0
66174,0
99716,0
10656,0
29800,0
20565,0
9816,0
67039,1
116046,1
77682,0
128478,1
95048,0
49139,0
104160,0
49980,0
9698,0
32942,1
110617,0
16821,1
102663,0
39773,1
88029,0
87859,0
127818,0
105984,0
74882,1
44412,1
54670,0
84496,0
83727,0
55148,0
10854,1
42378,0
127539,0
32889,1
48006,1
36457,0
54705,0
124580,0
27695,0
126869,0
126550,1
131216,0
120123,0
77669,1
6676,0
52264,1
22410,1
74284,0
110313,0
99260,0
60094,1
50963,0
1114,1
40918,0
65019,0
54367,0
19868,1
26933,0
115878,0
58684,0
77386,0
125305,0
58121,0
71702,0
31700,1
67867,0
54874,0
74670,0
14933,0
113155,0
8796,0
78995,0
102388,0
108019,0
111324,0
85771,0
19947,1
53519,1
74808,0
125086,1
14411,0
96424,0
12639,1
35623,0
110786,1
23747,0
78039,0
63984,1
16716,0
112934,0
23198,0
36607,0
59728,1
77976,0
70830,1
16741,0
104594,0
35526,0
123366,0
12585,1
73684,0
16177,1
123982,1
97991,0
69207,0
67457,0
103256,0
129746,0
130837,0
129888,0
7776,0
48076,0
89109,0
6802,0
127640,1
119829,0
30859,0
42547,1
85795,0
60248,0
4185,0
59177,0
78622,0
63055,1
67744,0
100806,0
24115,0
30675,1
63842,0
75722,0
65190,1
56802,0
22986,0
20770,1
94768,0
118412,1
53272,0
29338,0
99818,0
33296,1
76075,1
21696,0
92372,0
76136,0
94399,1
41318,0
6253,0
72283,0
6298,0
24332,0
74394,0
2791,0
32242,0
3075,0
111632,1
85238,0
99918,0
37960,0
131055,0
88083,0
22194,0
64019,1
80384,0
128449,0
21019,0
6118,0
84950,0
34298,0
134451,0
33317,1
67405,1
76937,0
6269,0
50536,1
119780,0
102516,0
85129,0
7096,0
82780,0
80414,0
117828,0
85353,0
10708,0
125000,0
25876,0
98454,0
45455,0
39399,0
42812,0
53056,0
134509,0
48439,0
8159,0
39690,0
91939,0
91924,0
88238,0
33851,0
69436,0
96551,0
5102,0
72326,1
68370,0
65134,0
2980,0
42364,0
37128,0
99448,0
121296,0
62479,0
27236,0
89249,1
83772,1
73831,0
48851,0
26724,0
62436,0
57456,0
49189,0
85812,0
24743,0
22086,0
115551,0
72872,0
120505,0
79685,0
16927,0
23458,0
129450,0
46230,0
89160,0
55117,0
29355,1
8964,1
82645,0
98883,0
83622,0
62004,1
104884,0
32123,0
128918,1
41449,0
100791,0
29920,0
93972,0
85229,0
97183,0
80036,0
134454,1
24228,0
39344,0
56877,1
98460,0
69473,1
92033,0
59112,1
74321,0
24465,0
110608,0
6274,0
26345,0
111592,0
19246,1
99717,0
28558,0
31128,0
44660,0
98744,0
132446,1
128754,0
88750,0
14283,0
55054,0
45527,1
46440,0
106096,0
38680,0
64893,0
15691,0
43565,0
27715,0
29532,0
62455,0
14564,0
18173,1
117295,0
67874,0
76431,0
58658,0
41793,0
101189,0
114210,0
20281,1
94536,0
89883,0
14721,0
53966,0
19578,1
60908,1
131548,0
26212,0
52952,0
127547,1
59804,0
123141,0
31483,1
48361,0
101251,0
90824,0
67820,0
118034,0
128094,0
129179,0
111241,1
122184,0
59540,0
38617,1
132680,0
86631,0
2286,0
3040,0
43670,0
108834,1
64834,0
111222,0
30928,0
132645,1
68130,0
103414,0
64518,0
78237,0
60674,0
103702,0
110631,1
813,1
38995,1
77019,0
127524,0
47041,1
84272,0
79975,0
106463,0
56420,0
54161,0
91926,0
17788,0
130277,0
128791,0
103624,0
33494,0
49935,0
40147,0
78433,1
83131,0
111501,0
15737,0
73472,0
121908,0
79651,0
113130,0
23224,0
95541,0
77566,0
82851,0
90097,0
95223,0
3922,0
32517,0
123636,0
33198,1
44803,0
15550,0
80603,0
87100,0
45413,1
73194,0
59237,0
108339,0
28033,0
127072,0
115658,0
100002,0
130660,0
118859,0
74610,0
114204,0
107057,0
80668,1
92912,1
122159,1
8107,0
28392,1
105107,0
18057,1
112335,0
57341,0
33204,0
35594,0
63284,0
41685,0
57307,0
9697,0
81000,1
35977,0
55266,0
49014,0
71817,0
75953,0
30828,0
48953,0
59929,0
73913,0
89902,1
53078,0
17951,1
30989,0
19363,1
42672,0
26995,1
70588,0
14340,1
17764,0
78935,0
123344,0
95085,1
66869,0
34150,0
35872,0
30883,0
72481,0
41889,0
123276,0
117418,0
101380,0
127461,0
11247,1
18189,0
67805,0
126917,1
37847,1
70698,0
111770,0
103011,0
73024,0
112676,0
94310,0
99702,0
116235,0
74672,1
89436,0
30683,0
64125,0
111292,0
4365,0
22441,1
127769,0
74631,0
54124,1
20743,0
101897,0
40766,0
127254,0
15463,1
96385,1
42892,1
23110,1
110072,0
73956,0
13458,0
76429,1
28358,0
88607,0
26416,1
105926,0
41587,0
86351,1
102737,0
107482,0
120319,0
35824,0
106118,0
85357,0
47641,0
65172,0
74461,0
44856,0
55592,0
29333,0
31548,0
118021,1
3315,0
36028,0
94304,0
35612,0
50898,1
20692,0
24731,0
32478,0
93259,0
73623,0
131943,0
131035,0
628,1
70205,1
31111,0
61642,0
75438,0
124300,0
73729,0
23413,0
87214,1
3537,0
23192,0
136001,1
114810,0
52876,0
59275,0
53905,0
62930,0
31420,0
12760,0
47992,1
18949,1
43589,0
62265,0
106787,0
112353,0
45280,0
15301,0
14599,0
3220,0
107085,0
74862,0
8380,1
56996,1
136015,0
46709,0
75250,0
9484,0
135711,1
7220,0
45476,0
15715,0
84232,1
26812,1
111580,1
42955,1
115615,0
18218,0
26522,0
42199,1
120985,0
100955,1
76055,0
101912,0
103406,1
77397,1
59471,0
119944,0
25225,0
125374,0
45497,0
49288,0
101331,0
16730,0
114405,0
131045,0
99188,0
102510,1
22311,0
128264,0
105255,0
110830,0
53660,1
113585,0
117902,0
41175,1
61301,0
122878,0
77266,0
41223,0
33285,0
104670,0
82030,1
72085,0
71977,0
39478,0
32493,0
5405,0
8503,0
117424,1
28796,0
6337,0
33251,1
64475,0
4319,1
37533,0
125391,1
73670,0
43616,0
26413,0
77529,0
128289,0
47726,0
72951,0
45296,0
91255,1
78773,0
107650,0
55550,0
94046,0
53419,1
73035,0
16864,1
115335,0
109919,1
21317,0
99712,0
39620,1
7296,1
67531,0
81629,0
46438,0
13207,0
20643,0
57140,0
76495,0
9118,0
92678,0
34021,0
116678,0
131697,0
102107,0
58818,0
20738,1
105254,0
132194,0
97149,0
45943,0
85419,0
95897,1
63676,1
58840,0
74330,0
23073,0
77589,0
52386,0
85539,0
18153,1
128262,0
33492,0
128511,0
123874,0
96977,0
47716,0
67993,0
34255,1
49324,0
99839,0
73268,0
76857,0
103893,0
131828,0
72256,0
23993,0
123895,0
128531,0
70399,0
93712,0
8516,0
48293,0
60295,0
83306,1
87760,0
119693,0
91139,0
133042,1
69276,0
28284,0
123036,1
59661,0
108618,0
96221,1
108457,0
87612,1
117027,1
93475,0
55469,0
90590,0
40037,0
120887,0
4678,0
123126,1
23431,0
96425,1
30188,1
102368,0
50078,0
38267,0
117150,0
44580,0
52936,0
88698,0
56823,0
17246,0
58023,1
135207,0
61840,0
101966,0
98431,0
131258,0
15723,0
91755,1
126376,1
115605,0
119564,0
129310,0
5013,0
7989,0
95021,1
44123,1
92140,1
26458,0
20167,0
115027,0
12047,0
102437,0
123334,0
34668,1
117320,1
54665,0
93713,1
12506,0
1118,0
33449,0
76571,0
7656,0
28550,1
119767,0
28117,0
119036,0
8845,0
5880,0
29691,0
35624,0
136055,0
52654,1
68021,0
105965,0
108437,1
44766,0
68874,0
52676,0
68611,0
7481,1
66340,0
124493,1
11327,1
37508,0
86683,0
72156,0
23106,0
121650,1
75942,0
83548,0
117056,0
90849,1
65694,0
55683,0
28856,0
58471,1
79205,0
112229,0
106169,0
85601,1
80357,0
84254,0
24607,1
11914,0
9242,0
63200,1
16372,1
88544,0
127316,1
2083,0
126069,0
106398,1
11518,1
46869,0
117801,1
81011,0
75999,0
116660,0
133535,1
111954,1
12530,1
40775,0
19119,0
78126,0
113337,0
65589,0
117043,0
94117,0
126615,0
45925,0
40375,0
113164,0
71970,0
100113,1
72945,1
13572,0
30894,0
116727,0
97363,1
129213,0
58508,0
67091,0
52779,0
57618,1
133494,0
124829,0
74421,0
92212,1
123747,0
112940,0
100489,0
74946,0
71226,0
82584,0
59468,0
111025,0
61956,1
18573,0
96556,0
59684,0
28872,0
33037,0
7295,0
130711,1
12991,0
2738,0
64122,1
61984,0
90531,1
42590,0
15849,1
128715,0
101833,0
38444,1
6698,0
64233,0
79150,0
40341,1
43384,1
81134,1
92773,0
31697,0
93160,0
42452,0
3335,0
73934,0
12802,0
107704,0
7652,0
62568,1
105849,1
124073,0
73223,0
133091,0
78811,1
82900,1
14344,0
16707,0
129318,0
34417,1
71542,1
78241,0
12527,0
125971,0
87027,0
89411,1
129060,0
8112,1
68953,1
123708,1
93155,0
72034,0
11413,0
5497,0
45566,1
105969,0
42052,0
81843,1
100947,0
28150,0
3446,0
115692,0
14865,0
73842,1
28913,1
128541,0
187,0
45067,0
81192,1
50330,0
35762,0
83103,0
99466,0
116354,0
118870,1
95429,0
39507,0
17741,1
19129,1
8774,1
16556,0
81097,0
55707,0
47720,1
132277,0
64616,0
43215,0
134944,0
79617,0
83642,0
45655,1
129311,0
86561,0
117134,1
22919,0
88532,0
28581,0
37566,0
1154,1
40171,0
38689,0
109447,0
111908,0
107640,1
65885,0
82615,0
61207,0
24543,1
82538,0
23781,0
105768,0
135219,0
67479,0
81650,0
97001,0
55193,1
15444,0
135118,0
92915,1
62925,1
65407,0
134554,1
54595,0
28664,1
38788,0
93202,0
77741,0
122378,1
135722,0
10557,0
41316,0
85011,1
113983,1
52477,0
5377,0
89888,1
5592,0
92603,0
37115,0
15549,0
108315,0
87823,0
114957,0
103639,1
98471,0
40835,1
98224,0
113558,1
26384,0
26983,0
42606,0
94939,0
80832,0
57222,0
122774,0
88524,1
34200,0
116333,1
31698,1
72977,0
78861,0
43438,0
44841,1
49517,1
118426,1
133810,0
116261,0
17315,0
81988,0
43698,0
54265,0
130827,0
109113,0
41982,0
12422,0
676,0
56288,1
121335,1
30895,0
61883,0
135807,0
42560,0
39522,0
107551,0
31981,0
57896,0
25866,0
117834,0
91184,1
61903,0
31875,0
96234,0
60783,1
130,1
24670,0
27164,0
74752,0
96381,0
98121,0
134226,0
45342,0
95605,0
45336,0
68583,1
118956,0
44924,0
35914,1
86906,0
64845,0
78967,0
78238,0
19978,0
28334,1
81105,0
99471,0
113837,1
76809,0
70925,1
100809,1
40335,0
110264,0
3238,0
81293,0
17370,0
82514,0
40400,1
45043,0
15056,0
122372,0
120904,1
85486,0
74104,1
75985,0
91597,0
132950,0
3530,0
20589,0
50796,1
194,0
130256,0
25469,1
111180,0
135214,0
85245,0
52738,0
76175,0
98313,0
125915,0
120331,1
117964,0
72429,0
67284,0
2218,1
43000,0
115898,0
11275,0
90616,0
32258,0
46256,0
9817,0
73681,0
27210,0
58351,0
97712,0
36781,0
61008,0
15397,0
90343,0
38760,0
30764,0
15854,0
57903,1
108818,1
61436,0
21184,0
67349,0
61469,0
35206,0
2185,0
1661,0
128815,1
84672,0
70633,0
83951,1
135066,1
92308,0
68786,1
17973,0
104322,0
32742,0
21724,1
111267,0
588,0
112950,0
82568,0
121271,0
105545,0
45055,1
33613,0
27127,0
106901,0
2767,0
85994,0
16324,0
13643,0
10492,0
95277,0
115931,0
21141,0
130605,0
95583,0
24625,0
109776,0
17700,0
59764,0
93183,0
54163,0
117653,0
126477,0
131152,0
94040,1
34717,1
105138,0
72268,0
17831,0
88658,1
67312,0
52122,0
114759,0
48117,0
6284,0
72073,0
54425,0
135572,1
20540,0
54204,1
26729,1
24799,0
32345,0
84524,1
108298,0
104867,0
71137,0
124459,0
3585,0
113998,0
65968,0
69663,0
60529,0
69293,0
118653,1
50514,0
9259,0
60995,1
57090,0
4308,0
98070,1
125445,0
81031,0
90419,0
63630,0
96648,0
36542,0
70865,1
47607,0
86476,0
21710,0
34259,0
94224,0
47695,0
120202,0
76384,1
9115,0
79161,0
129009,0
90738,1
101752,0
90901,0
23890,0
38763,0
11283,0
26062,0
92440,0
20963,0
88875,0
107729,0
22131,1
50995,0
8147,0
54303,0
52759,0
54695,1
81849,0
30005,0
3218,0
50252,0
29053,1
21974,0
10035,0
5994,0
10172,1
18062,0
4207,0
196,1
15647,0
65554,0
126206,0
32793,0
42617,0
103645,0
85123,0
118269,0
33931,1
120666,1
66075,1
75126,0
41491,0
62449,0
81978,1
46161,0
21342,0
105233,0
43100,0
77183,0
126172,0
44542,0
25585,0
127976,0
2310,0
110428,0
100886,1
59669,0
14315,0
136125,0
119484,0
57605,1
92343,0
44926,1
118816,0
125310,0
60299,0
78321,0
36691,0
127287,0
59714,0
57478,1
46396,0
27335,0
36823,0
75610,1
1952,1
44485,0
32644,0
63700,0
107537,0
116936,1
5065,0
92468,0
39971,0
58358,0
8122,0
8435,0
55056,0
61047,1
86197,0
9459,0
3308,1
65497,0
115204,1
34267,0
128914,0
39682,0
43275,0
1811,0
88650,0
69011,0
65208,0
64878,1
76076,0
7909,0
41008,0
11401,0
1291,0
103796,0
75682,0
46581,0
630,0
118520,1
107590,1
33676,0
109946,0
100925,1
122996,0
122698,0
44244,0
64924,0
89304,1
128155,0
62080,0
37562,0
88513,0
117542,0
98280,0
124101,0
21354,1
73255,0
101180,0
55953,0
76157,0
69257,0
76505,0
99936,0
24896,0
11315,0
127096,1
110773,0
5554,0
82612,0
121239,1
7175,0
51430,1
109644,0
123716,1
54831,0
5088,0
58740,0
43440,0
56177,0
116554,0
130176,0
123525,1
165,0
83927,0
8987,0
133697,0
130966,0
1009,0
87912,0
82553,0
71489,0
48202,0
120655,0
24511,0
124410,1
27797,0
83376,0
84385,0
100490,0
28102,1
60979,1
25611,1
26735,1
16882,0
4691,0
87578,0
22777,0
53689,0
34061,1
47805,1
96637,1
113327,0
115694,0
36685,0
47985,0
123222,0
56448,1
113524,0
66752,0
117390,0
108150,0
31267,0
24888,1
86400,0
67614,0
104431,0
57215,0
23079,0
20112,1
25439,0
13609,0
18094,0
50454,0
49010,1
108939,0
39239,0
130341,0
75413,0
91892,0
128448,0
30053,1
6778,0
134607,1
123372,0
44836,0
121414,0
131768,0
86834,0
96260,1
50336,0
99283,0
46700,0
127620,0
66949,0
17294,1
83941,0
120135,0
807,1
104434,0
72294,0
59279,0
109664,0
88857,0
63093,0
11744,1
17773,1
75046,0
86159,0
119284,0
97652,0
108881,1
79085,0
23141,0
72611,0
124526,0
120775,1
120357,0
98638,0
5458,0
95242,0
134844,0
71401,0
98309,1
12447,1
84938,0
89920,0
111719,0
109492,0
119126,0
30409,0
52845,0
135653,1
43288,1
35855,0
77158,0
87990,0
125630,0
100892,1
110705,1
105748,0
96097,0
80088,1
117074,0
65515,0
87975,0
97308,0
98945,1
21950,1
35272,0
5238,0
42904,0
117431,1
101921,0
98133,0
42433,0
91769,0
93628,0
30133,1
8979,0
23588,0
116806,0
3957,1
86265,0
97644,0
134975,0
95840,0
598,0
52155,0
123879,0
11451,0
6568,1
91311,0
99707,1
5808,1
97713,1
64269,0
93283,0
58869,0
75025,0
9258,1
82444,0
25128,0
105030,0
61919,0
87692,0
1297,0
55136,0
13420,1
60114,1
124743,0
73657,0
135508,0
108311,0
95344,0
39285,0
29522,0
66502,1
122617,0
78969,1
109188,0
64725,0
92536,0
83221,0
98966,1
98285,0
60959,0
61900,0
53210,1
103257,0
106261,1
114223,0
12932,1
121032,0
101087,1
687,0
16196,0
127213,0
114578,0
85633,0
121245,1
81774,0
103775,1
92577,0
80307,0
94459,0
90836,1
69929,0
3605,1
29686,1
55824,0
42358,1
91098,0
122004,0
54834,1
134016,0
68183,0
4964,0
81184,1
50527,0
82230,1
100502,0
44573,0
74551,0
100058,0
44105,1
136101,0
38732,1
46884,0
35619,0
39482,0
61634,0
17287,0
53128,0
113904,0
40914,1
108409,1
31450,0
70969,0
124901,0
22824,1
95019,0
52259,0
35037,1
41856,0
14115,1
5246,0
11514,0
118276,0
9205,0
6427,1
98096,0
108051,0
45879,0
109747,0
17608,1
55649,0
84806,0
27510,1
35327,0
96579,1
75087,0
1399,0
22532,0
41771,0
116848,0
45354,0
97903,0
113876,0
7429,0
100055,0
39614,0
46616,0
59501,0
87563,0
117641,0
101951,0
97612,0
70788,0
129330,0
39216,0
100052,0
71816,0
53528,0
80751,1
101667,0
115409,0
122247,1
59425,1
61302,0
96868,0
1621,1
68018,0
115043,1
25307,1
70129,1
26982,0
12532,0
132938,0
59134,1
125450,0
68762,0
10161,0
2361,0
101700,0
56587,1
42515,1
23748,0
24458,1
24859,0
51161,0
39424,1
92336,0
1857,0
100156,0
115230,1
82333,0
85868,0
85297,0
135840,0
119831,0
74427,1
89842,0
109395,0
96848,0
71855,0
128695,0
45862,1
47226,0
135299,0
96075,1
65606,0
61484,0
110911,1
44620,0
66594,0
33840,0
4630,0
88433,0
27642,1
23732,0
131854,0
63005,0
124968,0
104525,1
56434,0
16573,0
19466,0
51562,0
101323,0
83681,1
86051,0
33344,0
68119,1
66507,1
45404,0
897,0
23356,0
24257,0
123816,0
127036,0
65579,0
43789,0
133699,1
115493,1
66702,0
92562,0
47250,0
101731,0
7022,0
38831,0
