,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
9808,0,84,7415.62,9.449248,9,3,0,0,0,0,1,0,0,0,1,0,0,0,0,124.9781,5236.118143,1,0,0,1,0,0,0,1,0,1,0,0
1737,1,69,57730.91,8.943037777,10,1,0,0,0,1,1,0,0,0,0,0,0,0,1,92.455141,720.6019295,1,0,0,1,0,0,1,0,0,0,0,1
1483,3,75,12622.46,9.291799333,13,1,0,0,0,0,1,0,0,0,1,0,0,0,1,92.5018,732.0802458,0,1,0,1,0,0,0,0,1,0,1,0
7940,0,28,4241.63,10.55534,12,2,0,0,0,0,1,0,0,1,0,0,1,1,1,210.1051,6708.539556,0,0,1,1,0,0,1,0,0,0,0,1
9515,2,31,11730.68,7.049572,11,2,2,0,0,1,0,0,0,1,1,1,1,0,1,184.967,5758.699624,0,0,1,1,0,0,0,1,0,1,0,0
6876,2,54,19694.03,12.43606,11,2,0,0,1,1,1,1,0,1,1,0,0,1,1,214.9663,5305.491342,0,0,1,0,1,0,0,1,0,0,0,1
81,0,31,45148.38,15.66367593,6,1,0,1,1,0,1,1,0,0,1,1,0,0,0,169.992756,943.3391244,1,0,0,0,1,0,0,1,0,1,0,0
3019,0,60,12100.28,7.683526,12,3,0,0,0,0,1,1,0,0,0,0,0,0,0,124.9607,929.0075954,0,1,0,1,0,0,1,0,0,0,1,0
4588,0,19,11943.45,8.642754,8,2,1,0,1,0,1,0,0,0,1,1,1,1,1,232.6415,1872.389857,0,1,0,0,1,0,0,1,0,0,0,1
7116,1,89,40422.38,14.77899,13,1,0,0,0,0,1,1,1,0,0,1,0,0,1,127.5112,3891.647782,1,0,0,1,0,0,0,0,1,1,0,0
4650,4,87,50636.27,13.78311,13,0,2,0,1,0,1,1,0,1,0,1,1,0,0,172.4733,624.0528147,0,1,0,0,1,0,0,0,1,1,0,0
2740,2,72,20465.98,10.10886,10,1,1,0,0,0,1,0,0,0,0,1,0,1,1,127.475,825.6485531,0,1,0,1,0,0,0,0,1,1,0,0
4712,1,67,13773.86,9.876501,10,1,0,0,0,0,1,0,1,0,0,1,0,1,0,162.4689,1836.018288,0,1,0,0,1,0,0,1,0,1,0,0
9911,1,28,75384.42,10.20518,9,1,0,0,0,1,0,1,0,0,0,1,1,1,0,232.624,6827.563026,0,1,0,0,1,0,1,0,0,1,0,0
6162,3,57,20664.99,9.137722,11,1,0,1,1,1,1,1,0,1,0,0,1,1,0,242.6106,6211.970512,0,1,0,1,0,0,1,0,0,1,0,0
1159,3,56,60109.62,15.75679649,11,1,0,0,1,1,1,0,0,1,0,1,1,1,1,222.61428,1898.286119,1,0,0,0,1,0,1,0,0,1,0,0
1412,3,41,17888.07,14.62580855,6,1,0,0,1,0,0,0,0,0,0,1,1,0,1,129.948316,935.5106086,0,0,1,1,0,0,1,0,0,1,0,0
8628,4,63,57437.15,9.354817,13,0,1,0,1,0,1,1,1,1,0,0,0,0,0,169.9741,5260.956377,0,0,1,0,1,0,0,1,0,0,1,0
9461,2,74,35172.82,9.414665,17,0,1,0,0,0,1,1,1,1,1,0,1,1,0,245.175,4969.876754,1,0,0,0,0,1,0,0,1,1,0,0
3830,0,48,31776.75,6.8073,11,1,0,0,0,0,1,1,0,0,0,0,1,0,1,169.9447,688.5203813,1,0,0,0,1,0,0,1,0,0,1,0
6245,1,48,6013.43,16.84798,11,0,0,0,1,1,1,0,0,0,1,0,1,0,0,149.9621,5791.466648,0,0,1,1,0,0,0,1,0,1,0,0
2467,1,37,69988.77,13.15586,18,0,2,0,0,1,1,1,1,1,0,1,0,1,0,197.4702,1839.162665,1,0,0,1,0,0,1,0,0,0,0,1
8015,2,42,37588.44,7.809647,12,1,0,1,1,0,1,0,1,1,0,0,1,1,1,212.6228,5301.26466,0,0,1,1,0,0,1,0,0,1,0,0
1055,0,85,25434.15,8.316451322,11,0,0,0,0,0,1,0,0,0,1,1,1,1,0,232.641455,1141.532192,1,0,0,1,0,0,0,1,0,1,0,0
8270,1,73,45512.2,11.54034,13,0,0,0,1,0,1,0,1,1,1,1,1,0,1,167.4847,5362.598684,0,0,1,0,1,0,1,0,0,0,0,1
768,3,48,12339.69,12.76368534,10,0,1,0,1,0,1,1,1,1,0,1,1,0,0,187.46728,1532.283357,1,0,0,0,1,0,1,0,0,0,0,1
9547,3,23,45647.43,8.773331,12,0,0,0,1,0,0,1,0,0,1,1,0,0,1,137.5165,3406.934201,0,1,0,0,0,1,0,0,1,0,0,1
6478,4,32,81934.59,5.616141,11,0,0,0,0,0,1,1,0,0,1,0,0,1,1,172.4705,6510.228805,0,0,1,1,0,0,1,0,0,0,0,1
7539,0,57,19198.61,10.63248,13,1,0,0,1,0,1,0,0,0,1,1,1,0,0,162.4713,5651.976417,0,0,1,0,1,0,0,1,0,0,0,1
1716,1,44,29579.69,4.708283677,11,1,0,0,1,0,1,1,0,1,0,0,0,1,1,202.443347,1204.39272,0,1,0,1,0,0,0,1,0,0,0,1
9015,1,51,59570.42,10.09755,10,0,0,0,0,0,1,1,0,1,1,0,1,1,0,275.1336,5989.772755,1,0,0,1,0,0,0,1,0,0,0,1
9844,1,84,74145.44,10.30493,9,0,0,0,0,0,1,1,0,0,0,1,1,1,1,220.1478,5952.694963,0,0,1,0,1,0,0,0,1,1,0,0
9974,1,57,43317.31,7.07799,15,0,0,0,1,0,1,1,0,1,1,1,1,1,1,255.1665,6468.605224,0,0,1,1,0,0,0,0,1,1,0,0
4317,0,83,41557.24,7.930553,9,3,0,0,1,0,1,0,0,1,1,0,0,0,1,147.4738,978.1726612,0,1,0,1,0,0,0,1,0,1,0,0
5218,2,71,5886.98,8.879706,11,1,0,0,0,0,1,1,1,1,0,0,1,1,1,265.1283,5114.91266,0,1,0,1,0,0,0,1,0,0,0,1
8687,4,44,18033.08,6.863699,7,1,0,1,0,0,0,0,0,1,0,1,1,0,0,139.9678,4553.52168,0,0,1,0,1,0,0,0,1,1,0,0
3854,1,86,21405.99,9.854506,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,169.9928,733.8730965,0,0,1,0,1,0,0,1,0,1,0,0
9962,1,41,13865.91,12.88305,13,0,0,0,0,0,1,1,0,0,1,1,0,1,1,204.9797,5080.902489,0,1,0,0,1,0,0,1,0,0,1,0
9463,4,56,51931.3,11.56996,11,0,1,0,0,0,1,1,0,0,0,1,1,1,1,232.624,5067.734125,1,0,0,0,1,0,1,0,0,0,0,1
3224,7,56,6225.4,14.13784,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,104.9629,1628.215009,1,0,0,1,0,0,0,0,1,0,0,1
9572,6,85,51302.57,9.854252,10,0,0,0,0,1,1,1,0,1,1,1,0,0,1,172.4885,6072.286168,0,0,1,1,0,0,1,0,0,0,1,0
7401,1,33,24629.69,7.649459,10,0,0,0,1,1,1,0,1,0,1,1,1,1,0,215.1591,6329.040598,0,0,1,1,0,0,1,0,0,1,0,0
9728,1,61,24614.25,5.982889,17,2,0,0,1,0,1,0,0,0,0,0,1,0,1,137.4392,6016.376448,0,0,1,1,0,0,0,1,0,0,0,1
7263,0,50,73438.15,7.66642,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,104.9629,6038.002387,0,1,0,0,0,1,0,0,1,1,0,0
7358,2,26,87230.5,13.98565,14,1,1,0,1,0,1,0,0,0,0,0,0,0,0,112.4551,3277.279641,0,0,1,0,1,0,0,1,0,1,0,0
4637,1,32,34552.94,11.25462,12,2,0,0,1,0,1,1,1,0,1,1,1,0,1,165.0182,1417.312047,1,0,0,1,0,0,0,0,1,1,0,0
5660,0,38,92352.67,7.82306,20,2,1,0,0,0,1,0,1,1,1,1,1,0,1,187.4847,5502.689262,0,0,1,1,0,0,0,1,0,1,0,0
344,1,66,13155.79,2.816821044,13,0,1,0,0,1,0,0,0,1,0,1,0,0,1,114.983787,289.9240291,0,0,1,1,0,0,0,0,1,1,0,0
8019,0,48,83831.61,6.082661,10,2,0,0,1,0,1,1,1,0,0,0,1,0,0,172.4624,5172.422992,1,0,0,0,1,0,0,1,0,0,0,1
6451,0,66,6096.89,7.744646,10,2,0,0,0,0,1,1,0,1,0,0,1,0,1,172.4404,6512.990012,1,0,0,1,0,0,1,0,0,1,0,0
7041,3,25,3110.21,10.27024,18,1,0,0,1,0,1,0,0,0,0,0,0,0,1,92.45514,5134.690478,0,1,0,1,0,0,1,0,0,0,0,1
9206,4,24,87926.43,4.224255,11,0,0,0,0,1,1,1,0,1,0,1,1,0,0,172.4733,5284.511287,1,0,0,0,1,0,0,0,1,0,0,1
1786,1,24,22354.1,9.386659049,13,0,1,0,1,0,1,1,0,0,1,1,1,1,1,232.670689,1332.641107,1,0,0,1,0,0,0,0,1,0,1,0
1674,1,49,49750.1,13.78711309,14,2,0,0,0,0,1,0,0,0,0,0,0,1,1,147.442069,1039.67302,1,0,0,0,1,0,0,1,0,1,0,0
3901,6,69,44877.7,7.85726,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,127.4738,1835.292593,1,0,0,1,0,0,1,0,0,0,1,0
5991,1,79,27920.91,11.7079,11,1,1,0,0,0,1,1,0,0,0,0,0,0,0,124.9607,4427.447401,0,1,0,0,1,0,1,0,0,1,0,0
8353,2,25,23449.18,9.889813,17,1,1,0,1,0,0,1,0,1,0,0,0,1,1,182.4433,4896.176201,0,1,0,0,1,0,1,0,0,0,0,1
102,0,53,23289.77,12.40165307,19,1,0,0,0,1,1,1,0,0,1,0,1,1,1,220.161527,808.4305471,0,0,1,1,0,0,0,0,1,1,0,0
8564,1,56,35791.81,4.53814,19,2,1,0,0,0,1,0,0,1,0,1,1,0,1,172.4441,5663.049118,1,0,0,1,0,0,0,1,0,1,0,0
8374,3,30,20769.65,8.318438,13,3,0,0,0,0,1,0,0,1,0,1,0,1,0,162.447,5781.09568,0,1,0,0,1,0,1,0,0,1,0,0
1304,0,87,4523.8,13.69110294,11,1,0,0,0,0,1,0,0,1,1,0,0,0,1,127.473844,1826.678884,0,0,1,0,1,0,1,0,0,0,1,0
8905,2,39,43029.53,14.22477,11,0,0,0,1,1,1,0,0,0,0,1,1,0,0,117.472,5197.781383,1,0,0,0,1,0,0,0,1,0,1,0
2310,0,83,46635.98,11.12455,10,2,2,0,1,0,1,1,0,1,1,0,1,1,1,242.6573,1642.269113,0,1,0,1,0,0,0,0,1,1,0,0
269,1,78,10767.15,14.57387887,13,0,0,0,1,0,1,1,1,1,1,1,0,1,1,197.516854,704.7552669,0,0,1,0,1,0,0,0,1,0,1,0
7115,3,77,34584.19,11.07398,11,1,0,0,0,0,1,1,1,1,0,1,0,1,1,217.4702,4896.644429,0,1,0,0,1,0,0,1,0,0,0,1
7362,2,43,86114.5,12.58727,14,1,0,0,0,1,1,1,1,1,0,0,1,1,1,232.652,6416.029238,0,1,0,1,0,0,0,0,1,1,0,0
9723,0,52,28011.86,11.90146,12,0,0,0,0,0,0,1,0,1,1,0,1,0,1,184.9634,4863.46622,0,1,0,1,0,0,1,0,0,0,1,0
7972,1,40,48168.63,6.238718,11,0,0,0,0,0,1,1,0,0,0,0,1,0,1,149.9447,5878.97721,0,1,0,1,0,0,1,0,0,1,0,0
5946,1,23,68000.49,16.024,6,2,0,0,0,1,1,1,0,0,1,1,1,1,1,232.6707,5528.483995,1,0,0,0,1,0,0,0,1,1,0,0
3210,0,36,22140.82,12.93507,10,1,2,0,1,0,1,0,1,1,1,0,0,0,1,117.5152,867.4232348,1,0,0,1,0,0,0,0,1,1,0,0
9904,4,80,25062.7,9.130749,10,0,0,0,1,1,1,0,0,0,1,0,1,1,0,200.1323,5943.557361,0,0,1,0,1,0,1,0,0,1,0,0
6142,0,62,38157.4,10.46838,17,0,0,0,1,0,1,1,1,0,1,1,1,1,0,267.6647,5544.854265,0,0,1,0,1,0,0,1,0,1,0,0
7147,2,40,8781.96,10.55554,10,0,0,0,1,0,1,0,1,0,1,0,1,1,0,222.65,6431.749062,1,0,0,1,0,0,0,1,0,0,0,1
7834,1,52,26270.48,8.541154,11,0,0,0,0,1,1,1,0,0,1,0,1,1,1,232.6378,5940.651428,0,0,1,0,1,0,1,0,0,1,0,0
5962,7,39,61815.08,10.65972,10,1,0,1,1,1,0,1,1,0,0,0,0,1,1,162.4653,6771.506746,0,0,1,0,1,0,1,0,0,1,0,0
907,0,42,20841.67,10.02323853,12,2,1,1,1,0,1,0,0,1,1,1,1,0,0,184.967019,1196.870152,0,0,1,0,1,0,0,1,0,1,0,0
6850,1,74,33470.72,13.39296,12,1,1,0,0,0,1,1,0,0,1,0,1,0,0,182.4676,5361.413006,0,1,0,0,1,0,0,1,0,1,0,0
1207,4,83,23687.02,13.25666082,14,0,0,0,1,0,1,1,0,0,0,1,0,0,1,137.469817,1577.015173,0,0,1,1,0,0,1,0,0,1,0,0
8168,3,78,12430.83,10.20077,13,0,0,0,0,0,1,0,0,1,0,1,0,1,0,162.447,6304.333517,0,0,1,1,0,0,1,0,0,0,0,1
8997,0,83,33855.49,14.2471,12,0,0,0,1,0,1,0,1,1,1,1,1,0,0,187.4847,6269.314301,0,0,1,0,1,0,0,1,0,1,0,0
1273,4,33,43436.42,7.584336396,11,0,0,0,1,0,1,0,0,1,0,1,1,1,0,242.61428,1809.863378,0,1,0,0,1,0,0,1,0,0,0,1
6610,3,88,3867.46,6.429379,10,2,1,0,0,0,1,0,0,1,1,1,1,1,1,235.1372,4194.161012,0,1,0,1,0,0,1,0,0,1,0,0
1143,3,74,87428.18,7.92642809,10,0,0,0,1,0,1,1,1,1,0,0,0,0,1,169.974105,584.4226607,0,1,0,0,1,0,0,1,0,1,0,0
2690,1,42,18944.96,11.64528,14,2,1,0,0,0,1,0,0,1,1,0,1,0,1,172.4579,981.2775952,0,0,1,0,1,0,0,1,0,1,0,0
4819,1,58,20474.19,10.46793,15,3,0,1,0,1,1,1,1,1,0,1,0,1,1,197.4702,1218.662597,0,1,0,0,1,0,1,0,0,0,0,1
819,2,73,41717.46,7.544577618,10,2,0,0,0,0,1,1,1,1,0,0,1,1,1,232.652038,805.1476345,0,1,0,1,0,0,0,0,1,0,0,1
1822,1,55,81413.71,4.698609875,10,0,0,0,1,0,1,0,0,0,0,1,0,0,1,124.964303,1222.291008,0,0,1,1,0,0,0,1,0,1,0,0
6174,0,58,12883.78,6.752764,15,1,0,0,0,0,1,0,0,0,0,1,0,0,1,104.9643,5088.824488,0,0,1,0,1,0,1,0,0,1,0,0
6192,1,23,38682.52,11.59313,4,1,0,0,1,0,1,1,1,1,0,1,1,0,1,187.4673,6031.527231,0,1,0,0,1,0,1,0,0,0,1,0
3000,7,25,26190.19,9.88811,8,0,1,0,0,1,1,1,0,0,1,1,1,0,1,162.5005,1259.881706,0,1,0,0,0,1,0,0,1,1,0,0
5969,2,78,102806.5,12.1474,10,0,0,0,0,1,1,0,0,1,0,0,0,0,1,134.9509,5744.210121,0,1,0,0,1,0,0,1,0,1,0,0
126,2,68,95028.57,6.076260652,13,0,0,0,1,1,1,1,0,0,1,0,1,1,1,220.161527,1038.745378,0,0,1,0,1,0,0,0,1,1,0,0
2502,1,19,7332.51,14.06909,8,3,0,0,0,0,1,0,0,0,1,1,1,0,0,162.4713,2391.497324,0,0,1,1,0,0,0,1,0,0,1,0
8722,0,29,29321.25,6.961508,15,2,1,0,0,0,1,0,0,0,1,0,0,0,1,124.9781,5143.298984,1,0,0,0,1,0,0,1,0,0,0,1
5233,3,77,50725.09,7.418985,20,4,0,1,0,0,1,1,1,1,1,0,0,0,1,150.0208,5674.734009,0,1,0,1,0,0,0,0,1,0,0,1
6532,4,49,26489.38,10.25971,16,1,0,0,1,0,1,1,1,0,0,0,1,1,0,222.6326,6915.693645,0,0,1,0,1,0,1,0,0,0,0,1
5763,0,24,17280.46,9.980935,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,159.9476,4927.165029,0,1,0,1,0,0,1,0,0,0,1,0
4937,3,57,8348.29,3.232997,11,1,0,0,1,1,1,0,0,1,0,1,0,0,1,114.9838,1251.456656,0,0,1,0,1,0,0,0,1,1,0,0
3217,4,46,38472.15,8.947076,15,0,1,1,0,0,1,1,0,1,0,0,0,1,1,182.4433,2224.378227,0,0,1,0,1,0,1,0,0,0,0,1
3006,0,80,14433.56,8.733939,12,1,0,0,1,0,1,1,0,1,0,1,1,1,1,255.1198,2088.717973,1,0,0,0,1,0,1,0,0,1,0,0
7790,3,48,44510.61,9.519633,5,0,0,0,0,0,1,1,0,1,1,1,1,0,0,184.9963,5921.940703,0,0,1,1,0,0,0,0,1,0,1,0
2353,1,66,81586.06,9.204904,9,2,0,0,0,0,1,1,0,0,0,0,0,1,1,159.9476,822.7908952,1,0,0,0,1,0,1,0,0,1,0,0
5810,1,26,48071.63,9.245843,10,0,0,0,1,0,1,0,0,1,0,1,0,1,0,182.447,5247.01062,0,0,1,1,0,0,0,1,0,1,0,0
1279,1,74,31198.52,12.01473007,13,2,1,0,1,0,1,0,0,0,1,0,1,1,0,187.656013,711.7404846,0,0,1,1,0,0,0,0,1,0,1,0
4690,4,35,9694.63,8.331754,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,134.9509,857.5127538,1,0,0,0,1,0,0,1,0,0,0,1
2765,1,34,5189.69,8.630403,14,1,1,0,1,0,1,1,0,0,0,0,0,1,1,179.9476,904.6029537,1,0,0,0,1,0,0,1,0,0,0,1
6477,1,23,35669.12,9.642833,17,1,1,0,0,0,1,1,1,0,1,0,0,1,0,174.9882,6658.685288,1,0,0,0,1,0,1,0,0,1,0,0
5698,0,67,23891.75,7.533135,14,0,1,0,0,0,1,0,0,0,1,1,1,1,0,232.6415,4716.06213,1,0,0,1,0,0,0,1,0,0,1,0
5831,0,84,39086.8,14.03612,9,1,0,1,0,0,1,0,0,0,1,0,1,1,1,187.656,5611.622091,0,1,0,1,0,0,0,0,1,0,1,0
1027,1,36,35357.64,10.94456682,13,1,1,0,1,1,1,0,0,1,0,1,0,1,0,182.446995,682.9095847,1,0,0,1,0,0,0,1,0,1,0,0
9350,2,42,12110.3,6.836654,15,1,0,0,1,1,1,0,1,0,0,0,0,1,1,129.9598,6374.14986,0,1,0,1,0,0,1,0,0,0,0,1
492,0,61,18684.74,11.70304454,14,1,1,0,0,0,1,0,1,1,0,1,0,0,0,129.977753,1197.080651,0,0,1,0,1,0,1,0,0,1,0,0
1920,0,86,22840.68,6.318907115,7,1,1,1,1,0,1,1,1,0,0,1,1,0,1,164.971516,1051.069135,1,0,0,1,0,0,1,0,0,1,0,0
3420,5,21,23707.83,9.62737,9,3,0,0,1,0,1,0,1,1,1,0,1,1,1,245.1457,1589.194648,0,1,0,0,1,0,0,1,0,0,0,1
9662,2,20,53324.82,10.97332,10,0,0,0,0,0,1,0,0,0,0,0,1,1,0,207.6094,3981.346329,0,0,1,1,0,0,0,1,0,0,0,1
4854,3,61,84298.02,15.43337,12,1,0,0,0,1,1,1,0,0,1,0,1,0,1,162.4676,1250.606015,1,0,0,1,0,0,1,0,0,0,0,1
9096,4,76,28372.0,7.005782,15,2,0,0,0,0,0,1,0,1,1,0,0,0,1,179.9794,4937.315639,0,1,0,0,1,0,0,1,0,1,0,0
4476,2,22,21395.1,12.17483,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,124.9781,716.9177978,1,0,0,1,0,0,0,1,0,1,0,0
1897,0,56,61901.7,8.064807,15,0,0,0,1,0,1,1,0,0,1,1,1,0,0,194.976769,989.3430051,1,0,0,0,1,0,0,1,0,1,0,0
6836,0,83,37287.57,6.428273,17,3,0,0,1,1,1,1,0,0,0,1,1,0,0,149.9776,3859.813737,0,0,1,1,0,0,0,0,1,1,0,0
6404,0,51,32663.78,14.43716,15,1,0,0,1,1,1,0,1,0,1,0,1,1,0,202.65,6770.315596,0,1,0,0,1,0,1,0,0,1,0,0
2453,2,28,24072.56,8.991756,11,0,0,0,1,0,1,0,0,1,0,0,1,1,0,230.1051,1122.653549,0,0,1,1,0,0,0,1,0,0,0,1
3099,2,69,35531.41,8.920519,18,1,1,0,1,0,1,1,1,0,0,0,1,0,1,152.4624,2123.824956,0,0,1,0,1,0,1,0,0,0,0,1
5404,4,75,45064.51,11.29978,13,0,1,0,1,1,1,0,0,0,1,0,0,0,1,92.5018,5762.454827,0,1,0,1,0,0,0,0,1,1,0,0
5516,1,55,47824.43,4.446464,10,1,0,0,1,0,1,0,1,1,1,0,1,0,1,174.9755,5620.564008,0,0,1,0,1,0,0,1,0,1,0,0
4086,3,75,46745.03,7.199791,7,3,0,0,1,0,1,1,1,1,1,0,1,1,1,277.6513,1017.250159,0,1,0,1,0,0,0,1,0,1,0,0
9956,2,51,64901.11,7.267685,10,1,1,1,0,0,1,0,0,1,0,1,0,1,1,182.447,5179.837965,0,0,1,0,1,0,0,1,0,1,0,0
5104,0,20,48067.5,11.11844,12,3,0,0,1,0,1,1,0,0,1,0,1,0,1,182.4676,5017.628209,1,0,0,0,1,0,0,1,0,1,0,0
6739,4,64,35593.6,12.36243,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,112.4551,4886.743042,1,0,0,1,0,0,0,1,0,0,0,1
502,2,25,67530.44,11.62388139,14,1,0,1,0,0,1,0,1,1,0,1,0,0,0,129.977753,1226.343895,0,1,0,0,1,0,1,0,0,0,0,1
231,1,63,25985.06,9.497106973,11,1,0,0,0,1,1,0,1,0,0,0,0,1,0,149.959755,1707.641161,0,1,0,1,0,0,0,1,0,0,0,1
3688,2,72,34620.48,7.164228,13,1,1,0,1,0,1,1,1,0,0,0,1,0,0,172.4624,993.0023112,0,1,0,1,0,0,0,1,0,1,0,0
9688,0,20,13623.33,9.77495,9,1,1,0,1,0,1,0,1,1,1,0,0,0,0,149.9915,5999.97193,0,1,0,0,1,0,0,1,0,0,0,1
5842,3,56,62276.09,9.675976,10,0,0,0,0,0,1,1,0,1,0,1,0,1,1,214.9525,5466.255604,0,0,1,1,0,0,0,1,0,1,0,0
3992,2,52,77013.22,12.35651,11,1,1,0,0,1,1,1,0,1,1,0,1,0,1,184.9634,2214.777592,0,0,1,1,0,0,1,0,0,1,0,0
8387,2,24,64277.43,8.619676,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,94.97283,5156.063895,1,0,0,1,0,0,1,0,0,1,0,0
6557,2,54,11273.45,17.83372,13,1,0,0,1,0,1,1,0,0,0,0,0,0,1,144.9607,5877.690105,1,0,0,1,0,0,0,1,0,1,0,0
1991,3,30,56817.96,11.02277295,17,2,0,0,1,1,1,0,0,1,0,1,0,1,1,182.446995,937.3165462,0,0,1,0,1,0,0,1,0,1,0,0
2347,0,51,10684.8,11.17461,17,0,1,0,1,0,1,0,1,1,0,0,0,1,1,152.4555,2148.657258,0,1,0,0,1,0,1,0,0,0,1,0
5819,3,26,41514.67,8.370994,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,104.9781,5848.006408,0,0,1,0,1,0,1,0,0,1,0,0
5395,1,69,54342.87,14.34346,14,0,2,1,0,0,1,0,0,0,1,0,1,1,0,200.1323,5197.361049,1,0,0,1,0,0,1,0,0,0,1,0
114,0,67,12527.51,10.40677369,14,2,0,1,0,0,1,0,1,1,0,1,1,0,1,174.961766,1431.409396,0,0,1,0,1,0,0,1,0,1,0,0
9028,0,58,4660.45,7.757951,14,0,2,0,0,0,1,0,1,0,1,1,0,1,0,174.9919,3866.102336,1,0,0,0,1,0,0,1,0,0,1,0
9801,0,51,33035.79,9.229967,10,2,0,0,1,0,1,1,0,0,1,0,1,1,0,232.6378,5234.1788,0,1,0,0,1,0,1,0,0,1,0,0
939,1,32,24499.96,11.30041277,9,0,0,0,1,1,0,0,0,0,1,0,0,1,0,139.965008,848.3285479,1,0,0,1,0,0,1,0,0,1,0,0
8147,4,45,51257.19,7.21347,14,0,0,0,0,1,1,0,0,0,0,0,0,0,1,79.97886,3783.214553,0,0,1,0,1,0,0,0,1,1,0,0
3040,2,78,75452.77,7.876098,13,1,0,1,0,0,1,1,0,1,1,1,1,0,0,217.4725,589.198137,1,0,0,1,0,0,0,1,0,0,1,0
5981,1,27,30943.33,16.9392,17,1,0,1,1,1,1,1,0,1,0,0,1,1,1,230.1344,5470.490324,1,0,0,1,0,0,0,0,1,0,1,0
4092,1,63,11247.62,10.35743,13,1,2,1,0,0,1,1,1,0,0,0,1,0,0,172.4624,1116.289401,0,0,1,0,1,0,0,1,0,1,0,0
9927,1,63,58302.74,11.17906,12,2,0,0,0,0,1,0,1,0,1,1,1,1,1,215.1591,6092.04938,1,0,0,1,0,0,1,0,0,0,1,0
2663,6,84,4566.8,12.25739,13,0,0,0,1,0,1,1,0,0,1,0,0,1,1,159.9942,834.0925038,0,0,1,0,1,0,0,0,1,1,0,0
7204,0,45,40824.52,15.32828,17,1,0,1,1,1,1,1,0,0,1,0,1,0,1,149.9913,5661.026883,0,1,0,1,0,0,0,0,1,1,0,0
4322,4,81,46472.71,9.487624,17,1,0,1,0,1,1,1,1,1,1,1,1,0,0,199.9902,2072.299479,0,1,0,1,0,0,1,0,0,1,0,0
732,0,61,24518.97,3.5419259,12,0,1,0,1,0,1,1,0,1,0,1,1,0,1,204.949594,2050.67636,1,0,0,1,0,0,0,1,0,1,0,0
1318,6,74,67521.69,7.67710837,15,1,0,0,1,0,1,0,0,1,0,0,0,1,1,169.937833,2410.11164,0,0,1,0,1,0,0,1,0,1,0,0
3347,0,51,58555.84,11.86282,13,2,0,0,1,0,0,1,0,1,0,1,1,0,1,184.9496,1523.800316,0,1,0,1,0,0,1,0,0,0,1,0
260,7,84,91001.1,8.284591121,8,1,0,0,1,0,1,0,0,1,1,0,1,1,1,242.628057,1649.312808,1,0,0,0,1,0,0,1,0,1,0,0
5794,0,89,35559.68,8.845809,17,1,0,0,1,0,0,1,1,1,1,1,0,0,1,162.5299,5824.23881,0,1,0,0,1,0,0,0,1,0,1,0
4193,2,53,68697.59,9.186841,10,2,0,0,1,0,1,0,0,0,0,1,1,1,1,200.1185,1254.551808,0,1,0,0,1,0,1,0,0,1,0,0
241,4,68,9428.86,11.95206054,7,0,1,0,0,1,1,0,0,1,0,0,0,1,1,169.937833,1297.388488,0,1,0,1,0,0,0,1,0,1,0,0
4170,2,58,51755.55,7.527191,12,1,0,0,0,1,1,1,0,0,0,0,0,0,0,124.9607,1117.392471,0,0,1,1,0,0,1,0,0,1,0,0
4711,0,65,9626.88,9.902107,12,2,0,1,1,0,1,1,0,0,1,1,0,1,1,204.9797,761.3473324,1,0,0,1,0,0,0,1,0,1,0,0
561,0,38,21806.2,13.40423523,11,0,0,1,0,1,1,0,1,1,1,1,0,1,1,177.48762,1350.716866,1,0,0,0,1,0,1,0,0,1,0,0
5492,2,32,11981.69,10.51434,17,0,0,0,0,0,1,1,0,0,1,0,1,0,1,162.4676,6484.666128,0,0,1,1,0,0,1,0,0,1,0,0
5393,1,31,17575.29,5.925463,13,3,1,0,0,0,0,0,0,1,1,1,1,0,1,164.967,4935.980732,0,0,1,1,0,0,1,0,0,1,0,0
5494,3,62,38139.38,12.64941,10,2,0,0,1,0,1,1,1,0,0,0,1,1,1,210.1563,5854.565694,0,1,0,0,1,0,0,0,1,1,0,0
141,1,84,28622.6,11.29945603,14,1,0,0,0,0,1,1,0,1,0,0,1,0,1,192.440432,513.237305,1,0,0,1,0,0,0,1,0,1,0,0
